id1,id2,activity
d41,d53,less
d01,d54,less
d03,d54,less
d04,d54,less
d06,d54,less
d07,d54,less
d08,d54,less
d09,d54,less
d10,d54,less
d11,d54,less
d12,d54,less
d14,d54,less
d15,d54,less
d16,d54,less
d18,d54,less
d19,d54,less
d20,d54,less
d21,d54,less
d22,d54,less
d23,d54,less
d24,d54,less
d25,d54,less
d27,d54,less
d28,d54,less
d30,d54,less
d31,d54,less
d33,d54,less
d34,d54,less
d35,d54,less
d37,d54,less
d38,d54,less
d39,d54,less
d41,d54,less
d01,d55,less
d03,d55,less
d04,d55,less
d06,d55,less
d07,d55,less
d08,d55,less
d09,d55,less
d10,d55,less
d11,d55,less
d12,d55,less
d14,d55,less
d15,d55,less
d16,d55,less
d18,d55,less
d19,d55,less
d20,d55,less
d21,d55,less
d22,d55,less
d23,d55,less
d24,d55,less
d25,d55,less
d27,d55,less
d28,d55,less
d30,d55,less
d31,d55,less
d33,d55,less
d34,d55,less
d35,d55,less
d37,d55,less
d38,d55,less
d39,d55,less
d46,d47,less
d49,d47,less
d53,d47,less
d54,d47,less
d55,d47,less
d46,d49,less
d53,d49,less
d54,d49,less
d55,d49,less
d46,d50,less
d49,d50,less
d53,d50,less
d54,d50,less
d55,d50,less
d46,d51,less
d49,d51,less
d50,d51,less
d53,d51,less
d54,d51,less
d55,d51,less
d46,d52,less
d49,d52,less
d50,d52,less
d53,d52,less
d54,d52,less
d55,d52,less
d46,d53,less
d54,d53,less
d55,d53,less
d46,d54,less
d55,d54,less
d46,d55,less
d08,d01,great
d11,d01,great
d20,d01,great
d23,d01,great
d24,d01,great
d30,d01,great
d31,d01,great
d34,d01,great
d37,d01,great
d39,d01,great
d42,d01,great
d08,d02,great
d11,d02,great
d20,d02,great
d23,d02,great
d24,d02,great
d30,d02,great
d31,d02,great
d34,d02,great
d37,d02,great
d39,d02,great
d42,d02,great
d08,d03,great
d11,d03,great
d20,d03,great
d23,d03,great
d24,d03,great
d30,d03,great
d31,d03,great
d34,d03,great
d37,d03,great
d39,d03,great
d42,d03,great
d08,d04,great
d11,d04,great
d20,d04,great
d23,d04,great
d24,d04,great
d30,d04,great
d31,d04,great
d34,d04,great
d37,d04,great
d39,d04,great
d42,d04,great
d11,d05,great
d20,d05,great
d23,d05,great
d24,d05,great
d30,d05,great
d31,d05,great
d34,d05,great
d37,d05,great
d39,d05,great
d42,d05,great
d11,d06,great
d20,d06,great
d23,d06,great
d24,d06,great
d30,d06,great
d31,d06,great
d34,d06,great
d37,d06,great
d39,d06,great
d42,d06,great
d11,d07,great
d20,d07,great
d23,d07,great
d24,d07,great
d30,d07,great
d31,d07,great
d34,d07,great
d37,d07,great
d39,d07,great
d42,d07,great
d11,d08,great
d12,d08,great
d13,d08,great
d14,d08,great
d15,d08,great
d16,d08,great
d17,d08,great
d18,d08,great
d19,d08,great
d20,d08,great
d21,d08,great
d22,d08,great
d23,d08,great
d24,d08,great
d25,d08,great
d26,d08,great
d27,d08,great
d28,d08,great
d29,d08,great
d30,d08,great
d31,d08,great
d32,d08,great
d33,d08,great
d34,d08,great
d35,d08,great
d36,d08,great
d37,d08,great
d38,d08,great
d39,d08,great
d40,d08,great
d41,d08,great
d42,d08,great
d43,d08,great
d44,d08,great
d11,d09,great
d20,d09,great
d23,d09,great
d24,d09,great
d30,d09,great
d31,d09,great
d34,d09,great
d37,d09,great
d39,d09,great
d42,d09,great
d20,d10,great
d23,d10,great
d24,d10,great
d30,d10,great
d31,d10,great
d34,d10,great
d37,d10,great
d39,d10,great
d42,d10,great
d14,d11,great
d15,d11,great
d16,d11,great
d17,d11,great
d18,d11,great
d19,d11,great
d20,d11,great
d21,d11,great
d22,d11,great
d23,d11,great
d24,d11,great
d25,d11,great
d26,d11,great
d27,d11,great
d28,d11,great
d29,d11,great
d30,d11,great
d31,d11,great
d32,d11,great
d33,d11,great
d34,d11,great
d35,d11,great
d36,d11,great
d37,d11,great
d38,d11,great
d39,d11,great
d40,d11,great
d41,d11,great
d42,d11,great
d43,d11,great
d44,d11,great
d20,d12,great
d23,d12,great
d24,d12,great
d30,d12,great
d31,d12,great
d34,d12,great
d37,d12,great
d39,d12,great
d42,d12,great
d20,d13,great
d23,d13,great
d24,d13,great
d30,d13,great
d31,d13,great
d34,d13,great
d37,d13,great
d39,d13,great
d42,d13,great
d20,d14,great
d23,d14,great
d24,d14,great
d30,d14,great
d31,d14,great
d34,d14,great
d37,d14,great
d39,d14,great
d42,d14,great
d23,d15,great
d24,d15,great
d30,d15,great
d31,d15,great
d34,d15,great
d37,d15,great
d39,d15,great
d42,d15,great
d20,d16,great
d23,d16,great
d24,d16,great
d30,d16,great
d31,d16,great
d34,d16,great
d37,d16,great
d39,d16,great
d42,d16,great
d20,d17,great
d23,d17,great
d24,d17,great
d30,d17,great
d31,d17,great
d34,d17,great
d37,d17,great
d39,d17,great
d42,d17,great
d23,d18,great
d24,d18,great
d30,d18,great
d31,d18,great
d34,d18,great
d37,d18,great
d39,d18,great
d42,d18,great
d23,d19,great
d24,d19,great
d30,d19,great
d31,d19,great
d34,d19,great
d37,d19,great
d39,d19,great
d42,d19,great
d23,d20,great
d24,d20,great
d25,d20,great
d26,d20,great
d27,d20,great
d28,d20,great
d29,d20,great
d30,d20,great
d31,d20,great
d32,d20,great
d33,d20,great
d34,d20,great
d35,d20,great
d36,d20,great
d37,d20,great
d38,d20,great
d39,d20,great
d40,d20,great
d41,d20,great
d42,d20,great
d43,d20,great
d44,d20,great
d23,d21,great
d24,d21,great
d30,d21,great
d31,d21,great
d34,d21,great
d37,d21,great
d39,d21,great
d42,d21,great
d23,d22,great
d24,d22,great
d30,d22,great
d31,d22,great
d34,d22,great
d37,d22,great
d39,d22,great
d42,d22,great
d24,d23,great
d25,d23,great
d26,d23,great
d27,d23,great
d28,d23,great
d29,d23,great
d30,d23,great
d31,d23,great
d32,d23,great
d33,d23,great
d34,d23,great
d35,d23,great
d36,d23,great
d37,d23,great
d38,d23,great
d39,d23,great
d40,d23,great
d41,d23,great
d42,d23,great
d43,d23,great
d44,d23,great
d25,d24,great
d26,d24,great
d27,d24,great
d28,d24,great
d29,d24,great
d30,d24,great
d31,d24,great
d32,d24,great
d33,d24,great
d34,d24,great
d35,d24,great
d36,d24,great
d37,d24,great
d38,d24,great
d39,d24,great
d40,d24,great
d41,d24,great
d42,d24,great
d43,d24,great
d44,d24,great
d30,d25,great
d31,d25,great
d34,d25,great
d37,d25,great
d39,d25,great
d42,d25,great
d30,d26,great
d31,d26,great
d34,d26,great
d37,d26,great
d39,d26,great
d42,d26,great
d30,d27,great
d31,d27,great
d34,d27,great
d37,d27,great
d39,d27,great
d42,d27,great
d30,d28,great
d31,d28,great
d34,d28,great
d37,d28,great
d39,d28,great
d42,d28,great
d31,d29,great
d34,d29,great
d37,d29,great
d39,d29,great
d42,d29,great
d34,d30,great
d35,d30,great
d36,d30,great
d37,d30,great
d38,d30,great
d39,d30,great
d40,d30,great
d41,d30,great
d42,d30,great
d43,d30,great
d44,d30,great
d33,d31,great
d34,d31,great
d35,d31,great
d36,d31,great
d37,d31,great
d38,d31,great
d39,d31,great
d40,d31,great
d41,d31,great
d42,d31,great
d43,d31,great
d44,d31,great
d37,d32,great
d39,d32,great
d42,d32,great
d37,d33,great
d39,d33,great
d42,d33,great
d37,d34,great
d38,d34,great
d39,d34,great
d40,d34,great
d41,d34,great
d42,d34,great
d43,d34,great
d44,d34,great
d37,d35,great
d39,d35,great
d42,d35,great
d39,d36,great
d42,d36,great
d38,d37,great
d39,d37,great
d40,d37,great
d41,d37,great
d42,d37,great
d43,d37,great
d44,d37,great
d42,d38,great
d40,d39,great
d41,d39,great
d42,d39,great
d43,d39,great
d44,d39,great
d42,d40,great
d42,d41,great
d44,d42,great
d45,d08,great
d46,d08,great
d47,d08,great
d48,d08,great
d49,d08,great
d50,d08,great
d51,d08,great
d52,d08,great
d53,d08,great
d54,d08,great
d55,d08,great
d45,d11,great
d46,d11,great
d47,d11,great
d48,d11,great
d49,d11,great
d50,d11,great
d51,d11,great
d52,d11,great
d53,d11,great
d54,d11,great
d55,d11,great
d45,d20,great
d46,d20,great
d47,d20,great
d48,d20,great
d49,d20,great
d50,d20,great
d51,d20,great
d52,d20,great
d53,d20,great
d54,d20,great
d55,d20,great
d45,d23,great
d46,d23,great
d47,d23,great
d48,d23,great
d49,d23,great
d50,d23,great
d51,d23,great
d52,d23,great
d53,d23,great
d54,d23,great
d55,d23,great
d45,d24,great
d46,d24,great
d47,d24,great
d48,d24,great
d49,d24,great
d50,d24,great
d51,d24,great
d52,d24,great
d53,d24,great
d54,d24,great
d55,d24,great
d45,d30,great
d46,d30,great
d47,d30,great
d48,d30,great
d49,d30,great
d50,d30,great
d51,d30,great
d52,d30,great
d53,d30,great
d54,d30,great
d55,d30,great
d45,d31,great
d46,d31,great
d47,d31,great
d48,d31,great
d49,d31,great
d50,d31,great
d51,d31,great
d52,d31,great
d53,d31,great
d54,d31,great
d55,d31,great
d45,d34,great
d46,d34,great
d47,d34,great
d48,d34,great
d49,d34,great
d50,d34,great
d51,d34,great
d52,d34,great
d53,d34,great
d54,d34,great
d55,d34,great
d45,d37,great
d46,d37,great
d47,d37,great
d48,d37,great
d49,d37,great
d50,d37,great
d51,d37,great
d52,d37,great
d53,d37,great
d54,d37,great
d55,d37,great
d45,d39,great
d46,d39,great
d47,d39,great
d48,d39,great
d49,d39,great
d50,d39,great
d51,d39,great
d52,d39,great
d53,d39,great
d54,d39,great
d55,d39,great
d47,d42,great
d48,d42,great
d49,d42,great
d50,d42,great
d51,d42,great
d52,d42,great
d42,d45,great
d42,d46,great
d42,d54,great
d42,d55,great
d01,d08,less
d02,d08,less
d03,d08,less
d04,d08,less
d01,d11,less
d02,d11,less
d03,d11,less
d04,d11,less
d05,d11,less
d06,d11,less
d07,d11,less
d08,d11,less
d09,d11,less
d08,d12,less
d08,d13,less
d08,d14,less
d11,d14,less
d08,d15,less
d11,d15,less
d08,d16,less
d11,d16,less
d08,d17,less
d11,d17,less
d08,d18,less
d11,d18,less
d08,d19,less
d11,d19,less
d01,d20,less
d02,d20,less
d03,d20,less
d04,d20,less
d05,d20,less
d06,d20,less
d07,d20,less
d08,d20,less
d09,d20,less
d10,d20,less
d11,d20,less
d12,d20,less
d13,d20,less
d14,d20,less
d16,d20,less
d17,d20,less
d08,d21,less
d11,d21,less
d08,d22,less
d11,d22,less
d01,d23,less
d02,d23,less
d03,d23,less
d04,d23,less
d05,d23,less
d06,d23,less
d07,d23,less
d08,d23,less
d09,d23,less
d10,d23,less
d11,d23,less
d12,d23,less
d13,d23,less
d14,d23,less
d15,d23,less
d16,d23,less
d17,d23,less
d18,d23,less
d19,d23,less
d20,d23,less
d21,d23,less
d22,d23,less
d01,d24,less
d02,d24,less
d03,d24,less
d04,d24,less
d05,d24,less
d06,d24,less
d07,d24,less
d08,d24,less
d09,d24,less
d10,d24,less
d11,d24,less
d12,d24,less
d13,d24,less
d14,d24,less
d15,d24,less
d16,d24,less
d17,d24,less
d18,d24,less
d19,d24,less
d20,d24,less
d21,d24,less
d22,d24,less
d23,d24,less
d08,d25,less
d11,d25,less
d20,d25,less
d23,d25,less
d24,d25,less
d08,d26,less
d11,d26,less
d20,d26,less
d23,d26,less
d24,d26,less
d08,d27,less
d11,d27,less
d20,d27,less
d23,d27,less
d24,d27,less
d08,d28,less
d11,d28,less
d20,d28,less
d23,d28,less
d24,d28,less
d08,d29,less
d11,d29,less
d20,d29,less
d23,d29,less
d24,d29,less
d01,d30,less
d02,d30,less
d03,d30,less
d04,d30,less
d05,d30,less
d06,d30,less
d07,d30,less
d08,d30,less
d09,d30,less
d10,d30,less
d11,d30,less
d12,d30,less
d13,d30,less
d14,d30,less
d15,d30,less
d16,d30,less
d17,d30,less
d18,d30,less
d19,d30,less
d20,d30,less
d21,d30,less
d22,d30,less
d23,d30,less
d24,d30,less
d25,d30,less
d26,d30,less
d27,d30,less
d28,d30,less
d01,d31,less
d02,d31,less
d03,d31,less
d04,d31,less
d05,d31,less
d06,d31,less
d07,d31,less
d08,d31,less
d09,d31,less
d10,d31,less
d11,d31,less
d12,d31,less
d13,d31,less
d14,d31,less
d15,d31,less
d16,d31,less
d17,d31,less
d18,d31,less
d19,d31,less
d20,d31,less
d21,d31,less
d22,d31,less
d23,d31,less
d24,d31,less
d25,d31,less
d26,d31,less
d27,d31,less
d28,d31,less
d29,d31,less
d08,d32,less
d11,d32,less
d20,d32,less
d23,d32,less
d24,d32,less
d08,d33,less
d11,d33,less
d20,d33,less
d23,d33,less
d24,d33,less
d31,d33,less
d01,d34,less
d02,d34,less
d03,d34,less
d04,d34,less
d05,d34,less
d06,d34,less
d07,d34,less
d08,d34,less
d09,d34,less
d10,d34,less
d11,d34,less
d12,d34,less
d13,d34,less
d14,d34,less
d15,d34,less
d16,d34,less
d17,d34,less
d18,d34,less
d19,d34,less
d20,d34,less
d21,d34,less
d22,d34,less
d23,d34,less
d24,d34,less
d25,d34,less
d26,d34,less
d27,d34,less
d28,d34,less
d29,d34,less
d30,d34,less
d31,d34,less
d08,d35,less
d11,d35,less
d20,d35,less
d23,d35,less
d24,d35,less
d30,d35,less
d31,d35,less
d08,d36,less
d11,d36,less
d20,d36,less
d23,d36,less
d24,d36,less
d30,d36,less
d31,d36,less
d01,d37,less
d02,d37,less
d03,d37,less
d04,d37,less
d05,d37,less
d06,d37,less
d07,d37,less
d08,d37,less
d09,d37,less
d10,d37,less
d11,d37,less
d12,d37,less
d13,d37,less
d14,d37,less
d15,d37,less
d16,d37,less
d17,d37,less
d18,d37,less
d19,d37,less
d20,d37,less
d21,d37,less
d22,d37,less
d23,d37,less
d24,d37,less
d25,d37,less
d26,d37,less
d27,d37,less
d28,d37,less
d29,d37,less
d30,d37,less
d31,d37,less
d32,d37,less
d33,d37,less
d34,d37,less
d35,d37,less
d08,d38,less
d11,d38,less
d20,d38,less
d23,d38,less
d24,d38,less
d30,d38,less
d31,d38,less
d34,d38,less
d37,d38,less
d01,d39,less
d02,d39,less
d03,d39,less
d04,d39,less
d05,d39,less
d06,d39,less
d07,d39,less
d08,d39,less
d09,d39,less
d10,d39,less
d11,d39,less
d12,d39,less
d13,d39,less
d14,d39,less
d15,d39,less
d16,d39,less
d17,d39,less
d18,d39,less
d19,d39,less
d20,d39,less
d21,d39,less
d22,d39,less
d23,d39,less
d24,d39,less
d25,d39,less
d26,d39,less
d27,d39,less
d28,d39,less
d29,d39,less
d30,d39,less
d31,d39,less
d32,d39,less
d33,d39,less
d34,d39,less
d35,d39,less
d36,d39,less
d37,d39,less
d08,d40,less
d11,d40,less
d20,d40,less
d23,d40,less
d24,d40,less
d30,d40,less
d31,d40,less
d34,d40,less
d37,d40,less
d39,d40,less
d08,d41,less
d11,d41,less
d20,d41,less
d23,d41,less
d24,d41,less
d30,d41,less
d31,d41,less
d34,d41,less
d37,d41,less
d39,d41,less
d01,d42,less
d02,d42,less
d03,d42,less
d04,d42,less
d05,d42,less
d06,d42,less
d07,d42,less
d08,d42,less
d09,d42,less
d10,d42,less
d11,d42,less
d12,d42,less
d13,d42,less
d14,d42,less
d15,d42,less
d16,d42,less
d17,d42,less
d18,d42,less
d19,d42,less
d20,d42,less
d21,d42,less
d22,d42,less
d23,d42,less
d24,d42,less
d25,d42,less
d26,d42,less
d27,d42,less
d28,d42,less
d29,d42,less
d30,d42,less
d31,d42,less
d32,d42,less
d33,d42,less
d34,d42,less
d35,d42,less
d36,d42,less
d37,d42,less
d38,d42,less
d39,d42,less
d40,d42,less
d41,d42,less
d08,d43,less
d11,d43,less
d20,d43,less
d23,d43,less
d24,d43,less
d30,d43,less
d31,d43,less
d34,d43,less
d37,d43,less
d39,d43,less
d08,d44,less
d11,d44,less
d20,d44,less
d23,d44,less
d24,d44,less
d30,d44,less
d31,d44,less
d34,d44,less
d37,d44,less
d39,d44,less
d42,d44,less
d45,d42,less
d46,d42,less
d54,d42,less
d55,d42,less
d08,d45,less
d11,d45,less
d20,d45,less
d23,d45,less
d24,d45,less
d30,d45,less
d31,d45,less
d34,d45,less
d37,d45,less
d39,d45,less
d08,d46,less
d11,d46,less
d20,d46,less
d23,d46,less
d24,d46,less
d30,d46,less
d31,d46,less
d34,d46,less
d37,d46,less
d39,d46,less
d08,d47,less
d11,d47,less
d20,d47,less
d23,d47,less
d24,d47,less
d30,d47,less
d31,d47,less
d34,d47,less
d37,d47,less
d39,d47,less
d42,d47,less
d08,d48,less
d11,d48,less
d20,d48,less
d23,d48,less
d24,d48,less
d30,d48,less
d31,d48,less
d34,d48,less
d37,d48,less
d39,d48,less
d42,d48,less
d08,d49,less
d11,d49,less
d20,d49,less
d23,d49,less
d24,d49,less
d30,d49,less
d31,d49,less
d34,d49,less
d37,d49,less
d39,d49,less
d42,d49,less
d08,d50,less
d11,d50,less
d20,d50,less
d23,d50,less
d24,d50,less
d30,d50,less
d31,d50,less
d34,d50,less
d37,d50,less
d39,d50,less
d42,d50,less
d08,d51,less
d11,d51,less
d20,d51,less
d23,d51,less
d24,d51,less
d30,d51,less
d31,d51,less
d34,d51,less
d37,d51,less
d39,d51,less
d42,d51,less
d08,d52,less
d11,d52,less
d20,d52,less
d23,d52,less
d24,d52,less
d30,d52,less
d31,d52,less
d34,d52,less
d37,d52,less
d39,d52,less
d42,d52,less
d08,d53,less
d11,d53,less
d20,d53,less
d23,d53,less
d24,d53,less
d30,d53,less
d31,d53,less
d34,d53,less
d37,d53,less
d39,d53,less
d08,d54,less
d11,d54,less
d20,d54,less
d23,d54,less
d24,d54,less
d30,d54,less
d31,d54,less
d34,d54,less
d37,d54,less
d39,d54,less
d08,d55,less
d11,d55,less
d20,d55,less
d23,d55,less
d24,d55,less
d30,d55,less
d31,d55,less
d34,d55,less
d37,d55,less
d39,d55,less
d02,d01,great
d03,d01,great
d04,d01,great
d05,d01,great
d06,d01,great
d07,d01,great
d08,d01,great
d09,d01,great
d10,d01,great
d11,d01,great
d12,d01,great
d13,d01,great
d14,d01,great
d15,d01,great
d16,d01,great
d17,d01,great
d18,d01,great
d19,d01,great
d20,d01,great
d21,d01,great
d22,d01,great
d23,d01,great
d24,d01,great
d25,d01,great
d26,d01,great
d27,d01,great
d28,d01,great
d29,d01,great
d30,d01,great
d31,d01,great
d32,d01,great
d33,d01,great
d34,d01,great
d35,d01,great
d36,d01,great
d37,d01,great
d38,d01,great
d39,d01,great
d40,d01,great
d41,d01,great
d42,d01,great
d43,d01,great
d44,d01,great
d09,d02,great
d10,d02,great
d16,d02,great
d19,d02,great
d22,d02,great
d33,d02,great
d35,d02,great
d41,d02,great
d43,d02,great
d09,d03,great
d10,d03,great
d16,d03,great
d19,d03,great
d22,d03,great
d33,d03,great
d35,d03,great
d41,d03,great
d43,d03,great
d09,d04,great
d10,d04,great
d16,d04,great
d19,d04,great
d22,d04,great
d33,d04,great
d35,d04,great
d41,d04,great
d43,d04,great
d09,d05,great
d10,d05,great
d16,d05,great
d19,d05,great
d22,d05,great
d33,d05,great
d35,d05,great
d41,d05,great
d43,d05,great
d09,d06,great
d10,d06,great
d16,d06,great
d19,d06,great
d22,d06,great
d33,d06,great
d35,d06,great
d41,d06,great
d43,d06,great
d16,d07,great
d19,d07,great
d22,d07,great
d33,d07,great
d35,d07,great
d41,d07,great
d43,d07,great
d16,d08,great
d19,d08,great
d22,d08,great
d33,d08,great
d35,d08,great
d41,d08,great
d43,d08,great
d11,d09,great
d12,d09,great
d13,d09,great
d14,d09,great
d15,d09,great
d16,d09,great
d17,d09,great
d18,d09,great
d19,d09,great
d20,d09,great
d21,d09,great
d22,d09,great
d23,d09,great
d24,d09,great
d25,d09,great
d26,d09,great
d27,d09,great
d28,d09,great
d29,d09,great
d30,d09,great
d31,d09,great
d32,d09,great
d33,d09,great
d34,d09,great
d35,d09,great
d36,d09,great
d37,d09,great
d38,d09,great
d39,d09,great
d40,d09,great
d41,d09,great
d42,d09,great
d43,d09,great
d44,d09,great
d13,d10,great
d14,d10,great
d15,d10,great
d16,d10,great
d17,d10,great
d18,d10,great
d19,d10,great
d20,d10,great
d21,d10,great
d22,d10,great
d23,d10,great
d24,d10,great
d25,d10,great
d26,d10,great
d27,d10,great
d28,d10,great
d29,d10,great
d30,d10,great
d31,d10,great
d32,d10,great
d33,d10,great
d34,d10,great
d35,d10,great
d36,d10,great
d37,d10,great
d38,d10,great
d39,d10,great
d40,d10,great
d41,d10,great
d42,d10,great
d43,d10,great
d44,d10,great
d16,d11,great
d19,d11,great
d22,d11,great
d33,d11,great
d35,d11,great
d41,d11,great
d43,d11,great
d19,d12,great
d22,d12,great
d33,d12,great
d35,d12,great
d41,d12,great
d43,d12,great
d19,d13,great
d22,d13,great
d33,d13,great
d35,d13,great
d41,d13,great
d43,d13,great
d19,d14,great
d22,d14,great
d33,d14,great
d35,d14,great
d41,d14,great
d43,d14,great
d22,d15,great
d33,d15,great
d35,d15,great
d41,d15,great
d43,d15,great
d19,d16,great
d20,d16,great
d21,d16,great
d22,d16,great
d23,d16,great
d24,d16,great
d25,d16,great
d26,d16,great
d27,d16,great
d28,d16,great
d29,d16,great
d30,d16,great
d31,d16,great
d32,d16,great
d33,d16,great
d34,d16,great
d35,d16,great
d36,d16,great
d37,d16,great
d38,d16,great
d39,d16,great
d40,d16,great
d41,d16,great
d42,d16,great
d43,d16,great
d44,d16,great
d19,d17,great
d22,d17,great
d33,d17,great
d35,d17,great
d41,d17,great
d43,d17,great
d33,d18,great
d35,d18,great
d41,d18,great
d43,d18,great
d23,d19,great
d24,d19,great
d25,d19,great
d26,d19,great
d27,d19,great
d28,d19,great
d29,d19,great
d30,d19,great
d31,d19,great
d32,d19,great
d33,d19,great
d34,d19,great
d35,d19,great
d36,d19,great
d37,d19,great
d38,d19,great
d39,d19,great
d40,d19,great
d41,d19,great
d42,d19,great
d43,d19,great
d44,d19,great
d33,d20,great
d35,d20,great
d41,d20,great
d43,d20,great
d33,d21,great
d35,d21,great
d41,d21,great
d43,d21,great
d23,d22,great
d24,d22,great
d25,d22,great
d26,d22,great
d27,d22,great
d28,d22,great
d29,d22,great
d30,d22,great
d31,d22,great
d32,d22,great
d33,d22,great
d34,d22,great
d35,d22,great
d36,d22,great
d37,d22,great
d38,d22,great
d39,d22,great
d40,d22,great
d41,d22,great
d42,d22,great
d43,d22,great
d44,d22,great
d33,d23,great
d35,d23,great
d41,d23,great
d43,d23,great
d33,d24,great
d35,d24,great
d41,d24,great
d43,d24,great
d33,d25,great
d35,d25,great
d41,d25,great
d43,d25,great
d33,d26,great
d35,d26,great
d41,d26,great
d43,d26,great
d33,d27,great
d35,d27,great
d41,d27,great
d43,d27,great
d33,d28,great
d35,d28,great
d41,d28,great
d43,d28,great
d33,d29,great
d35,d29,great
d41,d29,great
d43,d29,great
d35,d30,great
d41,d30,great
d43,d30,great
d33,d31,great
d35,d31,great
d41,d31,great
d43,d31,great
d41,d32,great
d43,d32,great
d37,d33,great
d38,d33,great
d39,d33,great
d40,d33,great
d41,d33,great
d42,d33,great
d43,d33,great
d44,d33,great
d41,d34,great
d43,d34,great
d37,d35,great
d38,d35,great
d39,d35,great
d40,d35,great
d41,d35,great
d42,d35,great
d43,d35,great
d44,d35,great
d41,d36,great
d43,d36,great
d41,d37,great
d43,d37,great
d41,d38,great
d43,d38,great
d41,d39,great
d43,d39,great
d43,d40,great
d42,d41,great
d43,d41,great
d44,d41,great
d44,d43,great
d45,d01,great
d46,d01,great
d47,d01,great
d48,d01,great
d49,d01,great
d50,d01,great
d51,d01,great
d52,d01,great
d53,d01,great
d54,d01,great
d55,d01,great
d54,d02,great
d54,d03,great
d54,d04,great
d54,d05,great
d54,d06,great
d54,d07,great
d54,d08,great
d45,d09,great
d46,d09,great
d47,d09,great
d48,d09,great
d49,d09,great
d50,d09,great
d51,d09,great
d52,d09,great
d53,d09,great
d54,d09,great
d55,d09,great
d45,d10,great
d46,d10,great
d47,d10,great
d48,d10,great
d49,d10,great
d50,d10,great
d51,d10,great
d52,d10,great
d53,d10,great
d54,d10,great
d55,d10,great
d54,d11,great
d54,d12,great
d54,d13,great
d54,d14,great
d54,d15,great
d45,d16,great
d46,d16,great
d47,d16,great
d48,d16,great
d49,d16,great
d50,d16,great
d51,d16,great
d52,d16,great
d53,d16,great
d54,d16,great
d55,d16,great
d54,d17,great
d54,d18,great
d45,d19,great
d46,d19,great
d47,d19,great
d48,d19,great
d49,d19,great
d50,d19,great
d51,d19,great
d52,d19,great
d53,d19,great
d54,d19,great
d55,d19,great
d54,d20,great
d54,d21,great
d45,d22,great
d46,d22,great
d47,d22,great
d48,d22,great
d49,d22,great
d50,d22,great
d51,d22,great
d52,d22,great
d53,d22,great
d54,d22,great
d55,d22,great
d54,d23,great
d54,d24,great
d54,d25,great
d54,d26,great
d54,d27,great
d54,d28,great
d54,d29,great
d54,d30,great
d54,d31,great
d54,d32,great
d45,d33,great
d46,d33,great
d47,d33,great
